LAT;;;;;24.8608;24.8608;24.8608;24.8608
LON;;;;;67.0104;67.0104;67.0104;67.0104
ASL;;;;;8.00000;8.00000;8.00000;8.00000
CITY;;;;;Karachi;Karachi;Karachi;Karachi
DOMAIN;;;;;NEMSIN;NEMSIN;NEMSIN;NEMSIN
LEVEL;;;;;2 m above gnd;sfc;10 m above gnd;10 m above gnd
NAME;;;;;Temperature;Total Precipitation;Wind Speed;Wind Direction
UNIT;;;;;°C;mm;km/h;°
AGGREGATION;;;;;;;;
UTC_OFFSET;;;;;5;5;5;5

Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Total Precipitation  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd]
2018;03;23;18;00;27.42;0.00;20.90;259.08
2018;03;23;19;00;25.69;0.00;18.78;265.60
2018;03;23;20;00;24.68;0.00;16.56;270.00
2018;03;23;21;00;24.05;0.00;13.72;274.51
2018;03;23;22;00;23.50;0.00;11.79;282.34
2018;03;23;23;00;22.93;0.00;10.83;291.45
2018;03;24;00;00;22.96;0.00;12.59;300.96
2018;03;24;01;00;22.61;0.00;13.48;304.11
2018;03;24;02;00;22.23;0.00;12.39;305.54
2018;03;24;03;00;21.68;0.00;11.09;305.75
2018;03;24;04;00;21.08;0.00;10.01;307.69
2018;03;24;05;00;20.59;0.00;8.91;313.36
2018;03;24;06;00;20.41;0.00;7.93;320.53
2018;03;24;07;00;20.41;0.00;7.70;322.59
2018;03;24;08;00;21.48;0.00;7.70;322.59
2018;03;24;09;00;24.92;0.00;6.88;312.88
2018;03;24;10;00;28.32;0.00;7.59;301.43
2018;03;24;11;00;31.65;0.00;8.89;291.37
2018;03;24;12;00;34.19;0.00;9.96;282.53
2018;03;24;13;00;35.40;0.00;10.24;259.88
2018;03;24;14;00;35.66;0.00;11.38;251.57
2018;03;24;15;00;35.55;0.00;15.19;256.29
2018;03;24;16;00;35.01;0.00;19.92;263.77
2018;03;24;17;00;32.64;0.00;23.02;260.10
2018;03;24;18;00;30.51;0.00;20.21;265.91
2018;03;24;19;00;28.18;0.00;16.22;272.54
2018;03;24;20;00;26.53;0.00;13.71;283.67
2018;03;24;21;00;25.46;0.00;12.73;298.74
2018;03;24;22;00;24.67;0.00;12.54;309.17
2018;03;24;23;00;23.87;0.00;11.46;316.27
2018;03;25;00;00;23.23;0.00;11.02;321.63
2018;03;25;01;00;22.80;0.00;11.30;322.77
2018;03;25;02;00;22.37;0.00;10.80;323.13
2018;03;25;03;00;22.01;0.00;10.00;329.74
2018;03;25;04;00;21.72;0.00;9.57;340.20
2018;03;25;05;00;21.34;0.00;9.06;353.16
2018;03;25;06;00;20.99;0.00;9.36;360.00
2018;03;25;07;00;21.05;0.00;9.72;360.00
2018;03;25;08;00;23.25;0.00;8.29;357.51
2018;03;25;09;00;28.32;0.00;10.37;339.68
2018;03;25;10;00;32.51;0.00;13.53;334.80
2018;03;25;11;00;35.54;0.00;14.49;333.43
2018;03;25;12;00;37.48;0.00;9.02;331.39
2018;03;25;13;00;38.56;0.00;4.07;315.00
2018;03;25;14;00;39.08;0.00;4.45;284.04
2018;03;25;15;00;39.18;0.00;9.75;274.24
2018;03;25;16;00;38.08;0.00;19.35;279.64
2018;03;25;17;00;36.19;0.00;24.12;269.14
2018;03;25;18;00;34.22;0.00;21.24;270.00
2018;03;25;19;00;31.42;0.00;15.99;277.77
2018;03;25;20;00;29.48;0.00;13.21;287.45
2018;03;25;21;00;28.08;0.00;12.07;296.57
2018;03;25;22;00;26.70;0.00;11.09;305.75
2018;03;25;23;00;25.49;0.00;10.95;316.33
2018;03;26;00;00;24.60;0.00;11.02;321.63
2018;03;26;01;00;24.09;0.00;11.21;317.60
2018;03;26;02;00;23.72;0.00;11.20;315.00
2018;03;26;03;00;23.30;0.00;9.73;321.01
2018;03;26;04;00;22.63;0.00;9.18;334.44
2018;03;26;05;00;22.09;0.00;8.65;343.07
2018;03;26;06;00;21.74;0.00;8.47;347.74
2018;03;26;07;00;21.84;0.00;9.11;350.91
2018;03;26;08;00;23.93;0.00;6.88;353.99
2018;03;26;09;00;28.53;0.00;6.49;326.31
2018;03;26;10;00;33.45;0.00;11.81;322.43
2018;03;26;11;00;36.69;0.00;14.00;313.96
2018;03;26;12;00;38.53;0.00;14.48;304.88
2018;03;26;13;00;39.33;0.00;13.32;288.92
2018;03;26;14;00;39.51;0.00;14.44;274.29
2018;03;26;15;00;39.23;0.00;17.29;267.61
2018;03;26;16;00;38.40;0.00;19.96;262.75
2018;03;26;17;00;35.89;0.00;21.57;255.50
2018;03;26;18;00;33.66;0.00;18.60;255.43
2018;03;26;19;00;30.79;0.00;14.15;262.69
2018;03;26;20;00;28.75;0.00;12.24;270.00
2018;03;26;21;00;27.28;0.00;11.21;275.53
2018;03;26;22;00;25.99;0.00;10.39;284.04
2018;03;26;23;00;25.05;0.00;9.69;291.80
2018;03;27;00;00;24.31;0.00;8.40;300.96
2018;03;27;01;00;23.67;0.00;8.21;307.87
2018;03;27;02;00;23.12;0.00;8.05;296.57
2018;03;27;03;00;22.78;0.00;7.64;278.13
2018;03;27;04;00;22.53;0.00;7.20;270.00
2018;03;27;05;00;22.31;0.00;7.57;272.73
2018;03;27;06;00;21.97;0.00;5.94;284.04
2018;03;27;07;00;22.08;0.00;5.01;291.04
2018;03;27;08;00;24.03;0.00;5.41;266.19
2018;03;27;09;00;26.66;0.00;11.01;258.69
2018;03;27;10;00;29.14;0.00;13.44;249.62
2018;03;27;11;00;30.82;0.00;16.98;248.88
2018;03;27;12;00;31.96;0.00;19.72;248.59
2018;03;27;13;00;32.62;0.00;21.79;247.67
2018;03;27;14;00;32.59;0.00;23.73;247.71
2018;03;27;15;00;32.32;0.00;24.74;248.66
2018;03;27;16;00;31.74;0.00;25.05;251.57
2018;03;27;17;00;31.04;0.00;25.17;253.38
2018;03;27;18;00;29.18;0.00;22.77;251.57
2018;03;27;19;00;27.25;0.00;18.25;255.14
2018;03;27;20;00;26.26;0.00;15.16;265.91
2018;03;27;21;00;25.57;0.00;12.68;276.52
2018;03;27;22;00;24.97;0.00;11.18;284.93
2018;03;27;23;00;24.36;0.00;10.59;287.82
2018;03;28;00;00;23.85;0.00;9.69;285.07
2018;03;28;01;00;23.47;0.00;9.06;276.84
2018;03;28;02;00;23.14;0.00;9.03;274.57
2018;03;28;03;00;22.85;0.00;8.83;281.77
2018;03;28;04;00;22.60;0.00;9.57;289.80
2018;03;28;05;00;22.39;0.00;9.45;287.74
2018;03;28;06;00;22.29;0.00;9.53;280.89
2018;03;28;07;00;22.48;0.00;9.50;294.62
2018;03;28;08;00;24.56;0.00;10.46;296.57
2018;03;28;09;00;26.68;0.00;6.49;303.69
2018;03;28;10;00;29.58;0.00;3.88;291.80
2018;03;28;11;00;33.06;0.00;2.55;351.87
2018;03;28;12;00;36.57;0.00;2.81;39.81
2018;03;28;13;00;39.10;0.00;3.42;198.43
2018;03;28;14;00;39.30;0.00;10.46;229.18
2018;03;28;15;00;37.47;0.00;18.06;246.50
2018;03;28;16;00;34.94;0.00;23.24;253.81
2018;03;28;17;00;33.81;0.00;22.46;248.37
2018;03;28;18;00;31.37;0.00;19.14;253.61
2018;03;28;19;00;28.65;0.00;14.47;264.29
2018;03;28;20;00;26.59;0.00;11.57;275.36
2018;03;28;21;00;25.36;0.00;8.21;285.26
2018;03;28;22;00;24.59;0.00;6.73;285.52
2018;03;28;23;00;23.91;0.00;6.29;283.24
2018;03;29;00;00;23.35;0.00;6.83;288.43
2018;03;29;01;00;22.82;0.00;6.62;292.38
2018;03;29;02;00;22.14;0.00;5.80;299.74
2018;03;29;03;00;21.52;0.00;5.40;306.87
2018;03;29;04;00;20.87;0.00;5.60;315.00
2018;03;29;05;00;20.25;0.00;5.86;317.49
2018;03;29;06;00;19.75;0.00;6.41;321.84
2018;03;29;07;00;19.57;0.00;6.79;327.99
2018;03;29;08;00;21.77;0.00;6.44;333.43
2018;03;29;09;00;25.83;0.00;5.35;312.27
2018;03;29;10;00;30.22;0.00;6.38;286.39
2018;03;29;11;00;34.58;0.00;8.12;282.80
2018;03;29;12;00;37.47;0.00;10.45;268.03
2018;03;29;13;00;38.57;0.00;13.66;251.57
2018;03;29;14;00;38.00;0.00;16.60;245.66
2018;03;29;15;00;36.19;0.00;19.32;243.43
2018;03;29;16;00;34.16;0.00;20.14;245.73
2018;03;29;17;00;36.17;0.00;22.18;256.87
